FMID,Season1_Start_Date,Season1_End_Date,Season1Time,Season2_Start_Date,Season2_End_Date,Season3_End_Date,Season3Time,Season4_Start_Date,Season4_End_Date,Season4Time
1000846,January to,cember,Sat:9:00 am - 12:00 pm;,,,,,,,
1007166,,,,,,,,,,
1009265,,,,,,,,,,
1000342,June to No,ber,sun:7:00 AM - 12:00 PM;,,,,,,,
1012576,2016-05-14T04:00:00Z,2016-11-19T05:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1007545,,,,,,,,,,
1009878,2014-05-03T04:00:00Z,2014-09-27T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1011614,2015-05-21T04:00:00Z,2015-10-29T04:00:00Z,Thu: 3:00 PM-7:00 PM;,,,,,,,
1003081,2016-04-02T04:00:00Z,2016-11-19T05:00:00Z,Sat: 8:00 AM-1:00 PM;,2016-06-01T04:00:00Z,2016-08-31T04:00:00Z,,,,,
1000955,,,,,,,,,,
1018372,2017-07-01T04:00:00Z,2017-09-30T04:00:00Z,Sat: 8:30 AM-1:30 PM;,,,,,,,
1008209,2014-05-11T04:00:00Z,2014-11-23T05:00:00Z,Sun: 8:00 AM-1:00 PM;,,,,,,,
1012271,2016-06-02T04:00:00Z,2016-10-27T04:00:00Z,Thu: 3:00 PM-6:00 PM;,,,,,,,
1012270,2016-06-04T04:00:00Z,2016-10-29T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1012756,2016-04-24T04:00:00Z,2016-08-28T04:00:00Z,Sun: 9:00 AM-2:00 PM;,2016-10-01T04:00:00Z,2017-04-28T04:00:00Z,,,,,
1001122,,,,,,,,,,
1005929,,,,,,,,,,
1008115,2017-01-01T05:00:00Z,2017-12-31T05:00:00Z,Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,
1011286,2016-06-08T04:00:00Z,2016-10-05T04:00:00Z,Wed: 3:00 PM-6:30 PM;,,,,,,,
1001085,,,,,,,,,,
1003285,2013-05-05T04:00:00Z,2013-10-06T04:00:00Z,Sun: 9:00 AM-1:00 PM;,,,,,,,
1003969,March to N,mber,Tue:8:30 AM - 1:30 PM;,,,,,,,
1003971,2014-05-03T04:00:00Z,2014-10-25T04:00:00Z,Sat: 8:30 AM-1:00 PM;,,,,,,,
1003970,March to N,mber,Thu:8:30 AM - 1:30 PM;,,,,,,,
1018637,2017-06-02T04:00:00Z,2017-08-25T04:00:00Z,Fri: 5:00 PM-8:00 PM;,,,,,,,
1004158,2014-07-11T04:00:00Z,2014-10-10T04:00:00Z,Fri: 4:30 PM-6:30 PM;,,,,,,,
1001693,2013-06-20T04:00:00Z,2013-10-03T04:00:00Z,Thu: 4:00 PM-6:30 PM;,,,,,,,
1008694,2013-05-04T04:00:00Z,2013-10-26T04:00:00Z,Sat: 7:00 AM-12:00 PM;,,,,,,,
1011778,,,Fri: 4:30 PM-8:30 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,
1011964,2016-05-27T04:00:00Z,2016-10-28T04:00:00Z,Fri: 2:00 PM-6:00 PM;,,,,,,,
1012514,2016-05-27T04:00:00Z,2016-09-30T04:00:00Z,Fri: 8:00 AM-1:00 PM;,,,,,,,
1000733,,,,,,,,,,
1010590,2014-05-03T04:00:00Z,2014-10-25T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1008802,2013-06-01T04:00:00Z,2013-10-26T04:00:00Z,Sat: 9:00 AM-2:00 PM;,,,,,,,
1000991,May to Oct,r,Tue:9:00 am - 1:00 pm;,,,,,,,
1018349,2017-07-16T04:00:00Z,2017-10-29T04:00:00Z,Sun: 11:00 AM-3:00 PM;,,,,,,,
1004695,2014-07-03T04:00:00Z,2014-09-25T04:00:00Z,Thu: 3:30 PM-6:30 PM;,,,,,,,
1008695,2013-04-05T04:00:00Z,2013-11-23T05:00:00Z,Fri: 8:00 AM-6:00 PM;Sat: 8:00 AM-4:00 PM;,,,,,,,
1016887,2017-05-10T04:00:00Z,,Wed: 11:30 AM-2:00 PM;,,,,,,,
1010836,2015-05-02T04:00:00Z,2015-10-31T04:00:00Z,Sat: 9:00 AM-2:00 PM;,,,,,,,
1004604,,,,,,,,,,
1003932,November t,ay,Sat:10:00 AM - 5:00 PM;,,,,,,,
1012425,2016-05-08T04:00:00Z,2016-10-30T04:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,
1003978,,,,,,,,,,
1002701,,,,,,,,,,
1009065,2014-05-01T04:00:00Z,2014-10-31T04:00:00Z,Sat: 10:00 AM-3:00 PM;,,,,,,,
1010821,2015-04-04T04:00:00Z,2015-11-28T05:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1007632,,,,,,,,,,
1002727,2013-04-13T04:00:00Z,2013-10-05T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1012493,2016-06-18T04:00:00Z,,Thu: 3:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,
1008443,2013-04-11T04:00:00Z,2013-09-19T04:00:00Z,Thu: 5:00 PM-8:00 PM;,,,,,,,
1009420,,,,,,,,,,
1007637,,,,,,,,,,
1001829,2020-06-05T04:00:00Z,"to Oct 30,",sun:9:00 am - 2:00 pm;,,,,,,,
1003369,,,,,,,,,,
1000743,,,,,,,,,,
1000664,,,,,,,,,,
1000660,,,,,,,,,,
1000652,,,,,,,,,,
1001655,2015-06-04T04:00:00Z,2016-11-19T05:00:00Z,Sat: 9:00 AM-1:30 PM;,,,,,,,
1012671,2016-06-12T04:00:00Z,2016-09-11T04:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,
1000347,,,,,,,,,,
1018169,2017-05-17T04:00:00Z,2017-10-25T04:00:00Z,Wed: 3:00 PM-7:00 PM;,,,,,,,
1004961,,,,,,,,,,
1004132,,,,,,,,,,
1009975,2016-05-01T04:00:00Z,2016-10-29T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1004967,,,,,,,,,,
1004208,,,,,,,,,,
1008172,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1006982,,,,,,,,,,
1010279,2014-06-06T04:00:00Z,2014-09-27T04:00:00Z,Fri: 4:00 PM-8:00 PM;Sat: 8:00 AM-2:00 PM;,,,,,,,
1011575,,,,,,,,,,
1011611,2015-05-21T04:00:00Z,2015-10-29T04:00:00Z,Thu: 3:00 PM-7:00 PM;,,,,,,,
1002102,,,,,,,,,,
1001084,,,,,,,,,,
1009816,2014-07-13T04:00:00Z,,Mon: 8:00 AM-;Sun: 8:00 AM-1:00 PM;,,,,,,,
1000217,July to No,ber,Sat:8:00 AM - 4:00 PM;,,,,,,,
1010355,,,,,,,,,,
1005261,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sun: 9:30 AM-11:00 AM;,,,,,,,
1006286,2014-01-01T05:00:00Z,2015-01-01T05:00:00Z,Fri: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;Sun: 8:00 AM-3:00 PM;,,,,,,,
1000827,2014-06-01T04:00:00Z,2014-10-25T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1012796,2016-05-12T04:00:00Z,2016-10-20T04:00:00Z,,,,,,,,
1008444,2015-06-04T04:00:00Z,2015-09-24T04:00:00Z,Thu: 4:00 AM-8:00 PM;,,,,,,,
1011576,,,,,,,,,,
1007093,,,,,,,,,,
1000514,,,,,,,,,,
1000450,,,,,,,,,,
1002100,June to No,ber,Wed:9:00 AM - 3:00 PM;,,,,,,,
1011264,2015-07-18T04:00:00Z,2015-10-17T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1009247,,,,,,,,,,
1007119,,,,,,,,,,
1016800,,,Fri: 8:00 AM-12:00 PM;,,,,,,,
1003396,,,,,,,,,,
1002712,,,,,,,,,,
1005867,,,,,,,,,,
1003915,2015-06-13T04:00:00Z,2015-10-31T04:00:00Z,Wed: 12:00 PM-4:00 PM;Sat: 8:30 AM-12:00 PM;,2015-11-07T05:00:00Z,2015-12-12T05:00:00Z,,,,,
1007318,,,,,,,,,,
1002781,,,,,,,,,,
1001945,,,,,,,,,,
1010601,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Mon: 12:00 AM-12:00 PM;Tue: 12:00 AM-10:00 PM;Thu: 2:00 PM-6:30 PM;Sun: 12:00 PM-0:00 AM;,,,,,,,
1008696,2013-06-04T04:00:00Z,2013-09-24T04:00:00Z,Tue: 4:30 AM-6:30 PM;,,,,,,,
1018148,2017-04-22T04:00:00Z,2017-08-12T04:00:00Z,Sat: 8:00 AM-12:00 PM;,2017-09-30T04:00:00Z,2017-12-16T05:00:00Z,,,,,
1011198,2015-05-01T04:00:00Z,2015-11-12T05:00:00Z,Fri: 11:00 AM-5:00 PM;,,,,,,,
1004683,2014-04-26T04:00:00Z,2014-10-28T04:00:00Z,Tue: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,
1004206,2014-05-09T04:00:00Z,2014-10-31T04:00:00Z,Tue: 7:00 AM-12:00 PM;Fri: 7:00 AM-12:00 PM;,,,,,,,
1008698,,,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;,,,,,,,
1007312,June to Oc,er,Wed:11:00 AM - 6:00 PM;,,,,,,,
1007432,,,,,,,,,,
1011071,2015-05-09T04:00:00Z,2015-10-31T04:00:00Z,Sat: 9:00 AM-2:00 PM;,2015-05-27T04:00:00Z,2015-10-28T04:00:00Z,,,,,
1008702,2013-06-01T04:00:00Z,2013-09-28T04:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1007691,2014-05-11T04:00:00Z,2014-12-07T05:00:00Z,Sun: 8:30 AM-2:00 PM;,,,,,,,
1005464,2016-06-22T04:00:00Z,2016-09-21T04:00:00Z,Wed: 2:30 PM-5:30 PM;,,,,,,,
1010960,2015-05-24T04:00:00Z,2015-12-06T05:00:00Z,Sun: 8:30 AM-2:00 PM;,,,,,,,
1001821,,,,,,,,,,
1004832,,,,,,,,,,
1001977,,,,,,,,,,
1002129,May to Oct,r,Wed:7:00 AM - 12:00 PM;Sat:7:00 AM - 12:00 PM;,,,,,,,
1002663,May to Sep,ber,Thu:10:00 am - 1:30 pm;,,,,,,,
1003713,January to,cember,sun:8:00 AM - 12:00 PM;,,,,,,,
1002661,May to Oct,r,Wed:10:00 am - 1:30 pm;,,,,,,,
1004555,,,,,,,,,,
1002665,January to,cember,Sat:8:00 am - 12:00 pm;,,,,,,,
1002662,,,,,,,,,,
1002659,May to Sep,ber,Tue:10:00 am - 1:30 pm;,,,,,,,
1002660,May to Sep,ber,Tue:10:00 am - 1:30 pm;,,,,,,,
1002664,June to Se,mber,Fri:10:00 am - 1:30 pm;,,,,,,,
1001078,,,,,,,,,,
1000409,2013-11-01T04:00:00Z,,Tue: 7:30 AM-12:00 PM;Sat: 7:30 AM-12:00 PM;,,,,,,,
1002412,May to Oct,r,Sat:9:00 AM - 1:00 PM;,,,,,,,
1001811,May to Oct,r,Wed:3:00 pm - 6:30 pm;,,,,,,,
1007669,,,,,,,,,,
1009840,2014-03-13T04:00:00Z,2014-12-11T05:00:00Z,Thu: 10:00 AM-1:00 PM;,,,,,,,
1002558,,,,,,,,,,
1016903,2017-05-11T04:00:00Z,2017-10-12T04:00:00Z,Thu: 3:00 PM-6:30 PM;,,,,,,,
1007046,,,,,,,,,,
1007397,2015-04-11T04:00:00Z,2015-08-29T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1001022,,,,,,,,,,
1001021,,,,,,,,,,
1001019,,,,,,,,,,
1002062,2014-05-20T04:00:00Z,2014-10-28T04:00:00Z,Tue: 11:00 AM-5:00 PM;,,,,,,,
1016878,2017-05-25T04:00:00Z,2017-10-26T04:00:00Z,Thu: 2:00 PM-5:00 PM;,,,,,,,
1001068,,,,,,,,,,
1002822,,,Wed: 10:00 AM-2:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,
1005214,2014-04-05T04:00:00Z,2014-12-20T05:00:00Z,Tue: 8:00 AM-5:00 PM;Wed: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 7:00 AM-2:00 PM;,2014-01-04T05:00:00Z,2014-03-29T04:00:00Z,,,,,
1011396,2015-05-02T04:00:00Z,2015-10-03T04:00:00Z,Tue: 3:00 PM-6:00 PM;Sat: 7:30 AM-12:00 PM;,,,,,,,
1000620,May to Aug,,Thu:10:00 AM - 2:00 PM;,,,,,,,
1003412,2016-06-09T04:00:00Z,2016-10-13T04:00:00Z,Thu: 3:00 PM-7:00 PM;,,,,,,,
1009275,,,,,,,,,,
1009753,2014-01-05T05:00:00Z,2014-12-31T05:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,
1004183,January to,cember,Sat:8:30 AM - 2:00 PM;,,,,,,,
1009795,2016-04-01T04:00:00Z,2016-10-29T04:00:00Z,Mon: 9:00 AM-3:00 PM;,,,,,,,
1011316,2016-12-10T05:00:00Z,2016-12-11T05:00:00Z,Sat: 10:00 AM-6:00 PM;Sun: 10:00 AM-4:00 PM;,,,,,,,
1009796,2016-05-02T04:00:00Z,2016-09-26T04:00:00Z,Mon: 9:00 AM-3:00 PM;,,,,,,,
1009794,2016-05-04T04:00:00Z,2016-09-28T04:00:00Z,Mon: 10:00 AM-2:00 PM;,,,,,,,
1005167,,,,,,,,,,
1009680,2016-05-25T04:00:00Z,2016-10-26T04:00:00Z,Fri: 1:30 PM-5:30 PM;,,,,,,,
1004990,2016-10-22T04:00:00Z,2017-04-29T04:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,
1004988,2016-05-07T04:00:00Z,2016-10-29T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1004989,2016-06-07T04:00:00Z,2016-09-27T04:00:00Z,Tue: 3:00 AM-7:00 PM;,,,,,,,
1009460,,,,,,,,,,
1001495,2015-04-25T04:00:00Z,,Wed: 4:00 PM-7:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,
1008197,2013-06-12T04:00:00Z,2013-09-25T04:00:00Z,Wed: 3:00 PM-7:00 PM;,,,,,,,
1002486,2013-07-11T04:00:00Z,2013-09-26T04:00:00Z,Thu: 3:00 PM-7:00 PM;,,,,,,,
1002485,2013-07-09T04:00:00Z,2013-09-24T04:00:00Z,Tue: 11:00 AM-3:00 PM;,,,,,,,
1001724,,,,,,,,,,
1004113,,,,,,,,,,
1017919,2017-06-07T04:00:00Z,2017-09-06T04:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,
1009356,,,,,,,,,,
1005040,2015-06-13T04:00:00Z,2015-10-24T04:00:00Z,Sat: 8:00 AM-2:00 PM;,2015-08-04T04:00:00Z,2015-10-20T04:00:00Z,,,,,
1005262,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Sat: 11:00 AM-12:00 PM;,,,,,,,
1000177,,,,,,,,,,
1002055,,,,,,,,,,
1002772,,,,,,,,,,
1003295,2013-05-15T04:00:00Z,2013-09-25T04:00:00Z,Wed: 3:00 PM-8:00 PM;,,,,,,,
1009487,,,,,,,,,,
1004520,,,Wed: 8:00 AM-1:00 PM;,,,,,,,
1004519,2013-01-04T05:00:00Z,2013-12-27T05:00:00Z,Fri: 8:00 AM-1:00 PM;,,,,,,,
1004522,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Tue: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,
1007789,,,,,,,,,,
1002381,,,,,,,,,,
1006596,May to Nov,er,sun:9:00 AM - 1:00 PM;,,,,,,,
1007861,,,,,,,,,,
1007252,,,,,,,,,,
1005361,,,,,,,,,,
1005745,,,,,,,,,,
1002752,,,,,,,,,,
1000884,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sat: 8:00 AM-2:00 PM;,,,,,,,
1007864,,,,,,,,,,
1007851,,,,,,,,,,
1008699,2014-04-02T04:00:00Z,2014-09-03T04:00:00Z,Wed: 4:00 PM-8:30 PM;,,,,,,,
1009080,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sat: 5:00 AM-3:00 PM;,,,,,,,
1001014,,,,,,,,,,
1002738,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Thu: 11:00 AM-3:00 PM;,,,,,,,
1000978,,,,,,,,,,
1011430,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1009626,2014-04-03T04:00:00Z,2014-09-25T04:00:00Z,Thu: 4:00 PM-8:00 PM;,,,,,,,
1001902,,,,,,,,,,
1009457,,,,,,,,,,
2000028,,,,,,,,,,
1005215,,,,,,,,,,
1007359,,,,,,,,,,
1004141,,,,,,,,,,
1008601,2013-01-05T05:00:00Z,2013-12-21T05:00:00Z,Sat: 10:00 AM-1:00 PM;,,,,,,,
1002736,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sun: 9:00 AM-1:00 PM;,,,,,,,
1005888,,,,,,,,,,
1010902,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sun: 10:00 AM-1:00 PM;,,,,,,,
1009025,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sun: 11:00 AM-3:00 PM;,,,,,,,
1004613,,,,,,,,,,
1004612,,,,,,,,,,
1011494,2015-05-05T04:00:00Z,2015-10-13T04:00:00Z,Tue: 4:00 PM-7:30 PM;,,,,,,,
1007859,,,,,,,,,,
1007257,,,,,,,,,,
1011355,2015-06-06T04:00:00Z,2015-09-26T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1017960,2017-04-13T04:00:00Z,2017-09-28T04:00:00Z,Thu: 6:00 PM-9:00 PM;,,,,,,,
1009438,,,,,,,,,,
1002238,June to Oc,er,Fri:3:00 PM - 6:00 PM;,,,,,,,
1010075,2014-06-07T04:00:00Z,2014-08-30T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1018281,2017-05-02T04:00:00Z,2017-11-28T05:00:00Z,Tue: 2:00 PM-6:00 PM;,,,,,,,
1006639,2013-05-04T04:00:00Z,2013-09-28T04:00:00Z,Sat: 10:00 AM-1:00 PM;,,,,,,,
1006640,2013-04-10T04:00:00Z,2013-09-25T04:00:00Z,Wed: 3:00 PM-6:00 PM;,,,,,,,
1016802,2017-06-03T04:00:00Z,2017-10-28T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1001897,2014-06-07T04:00:00Z,2014-10-11T04:00:00Z,Sat: 9:00 AM-12:00 PM;,2013-06-05T04:00:00Z,2013-10-16T04:00:00Z,,,,,
1002903,,,,,,,,,,
1008293,2013-06-18T04:00:00Z,2013-10-15T04:00:00Z,Tue: 2:00 PM-6:00 PM;,,,,,,,
1007792,,,,,,,,,,
1002437,,,,,,,,,,
1001092,,,,,,,,,,
1006060,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sat: 10:00 AM-3:00 PM;,,,,,,,
1018449,2017-05-06T04:00:00Z,2017-11-18T05:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1018450,2017-05-31T04:00:00Z,2017-09-27T04:00:00Z,Wed: 3:00 PM-6:00 PM;,,,,,,,
1005452,2014-05-14T04:00:00Z,2014-10-15T04:00:00Z,Wed: 3:00 PM-6:00 PM;,,,,,,,
1000593,2014-09-06T04:00:00Z,2014-09-27T04:00:00Z,Sat: 5:00 PM-9:00 PM;,,,,,,,
1010514,2016-10-02T04:00:00Z,2017-05-28T04:00:00Z,Sun: 8:00 AM-1:00 PM;,2017-10-01T04:00:00Z,2018-05-27T04:00:00Z,,,,,
1011272,,,Thu: 4:00 AM-7:00 AM;Sat: 10:00 AM-1:00 PM;,,,,,,,
1017972,2017-07-05T04:00:00Z,2017-09-27T04:00:00Z,Wed: 2:00 PM-6:00 PM;,,,,,,,
1008976,2013-01-01T05:00:00Z,2013-12-31T05:00:00Z,Wed: 8:30 AM-12:00 PM;Sat: 8:30 AM-1:00 PM;,,,,,,,
1006692,January to,cember,Tue:4:00 pm - 7:30 pm;,,,,,,,
1006691,January to,cember,Sat:8:30 am - 1:00 pm;,,,,,,,
1006693,January to,cember,sun:10:00 am - 2:00 pm;,,,,,,,
1000007,,,,,,,,,,
1007353,January to,cember,Sat:9:00 AM - 1:00 PM;,,,,,,,
1011459,2015-05-13T04:00:00Z,2015-11-04T05:00:00Z,Wed: 10:00 AM-2:00 PM;,,,,,,,
1003834,2013-01-01T05:00:00Z,2013-12-31T05:00:00Z,Sun: 8:30 AM-12:00 PM;,,,,,,,
1005281,January to,cember,Wed:1:30 pm - 6:30 PM;,,,,,,,
1018060,2017-05-01T04:00:00Z,2017-09-01T04:00:00Z,Thu: 4:00 PM-7:00 PM;,2017-10-01T04:00:00Z,2018-04-01T04:00:00Z,,,,,
1006077,June to Se,mber,Tue:3:00 PM - 6:30 PM;,,,,,,,
1006078,April to N,mber,Tue:7:00 AM - 12:00 PM;Sat:7:00 AM - 12:00 PM;,December t,arch,,,,,
1005824,,,,,,,,,,
1018115,2017-01-01T05:00:00Z,2017-12-31T05:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1012321,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sun: 8:30 AM-1:30 PM;,,,,,,,
1018140,2017-01-01T05:00:00Z,2017-12-31T05:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1003038,,,,,,,,,,
1018625,2017-01-01T05:00:00Z,2017-12-31T05:00:00Z,Wed: 9:00 AM-1:00 PM;Sat: 8:30 AM-1:00 PM;,,,,,,,
1018315,2017-05-03T04:00:00Z,2017-08-16T04:00:00Z,Wed: 5:00 AM-8:30 PM;,,,,,,,
1011160,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sat: 8:00 AM-1:00 PM;,,,,,,,
1004836,,,,,,,,,,
1011448,2015-01-01T05:00:00Z,2015-12-31T05:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1002420,2013-01-01T05:00:00Z,2013-12-31T05:00:00Z,Wed: 3:00 PM-;,,,,,,,
1012127,2016-07-02T04:00:00Z,,Sat: 10:00 AM-2:00 PM;,,,,,,,
1007261,2014-05-03T04:00:00Z,2014-10-29T04:00:00Z,Wed: 8:00 AM-12:00 PM;Sat: 7:30 AM-12:00 PM;,,,,,,,
1008303,2016-05-28T04:00:00Z,2017-09-30T04:00:00Z,Tue: 6:00 AM-1:00 PM;Thu: 8:00 AM-1:00 PM;Sat: 6:00 AM-1:00 PM;,,,,,,,
1012197,2016-07-03T04:00:00Z,2016-09-11T04:00:00Z,Sun: 10:00 AM-1:00 PM;,,,,,,,
1010216,2014-05-13T04:00:00Z,2014-09-30T04:00:00Z,Tue: 10:00 AM-2:00 PM;,,,,,,,
1012203,2016-06-04T04:00:00Z,2016-10-15T04:00:00Z,Sat: 9:00 AM-2:00 PM;,,,,,,,
1010606,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Sat: 7:00 AM-1:00 PM;,,,,,,,
1002746,2016-01-01T05:00:00Z,2016-12-31T05:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1012460,2016-05-04T04:00:00Z,2016-10-29T04:00:00Z,Wed: 3:00 PM-6:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,
1012387,2016-11-05T04:00:00Z,2017-04-29T04:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,
1005625,August to ,ober,Sat:7:00 AM - 3:00 PM;,,,,,,,
1004047,,,,,,,,,,
1009525,,,,,,,,,,
1018401,2017-05-06T04:00:00Z,2017-09-30T04:00:00Z,Sat: 8:00 AM-12:00 PM;,2017-10-07T04:00:00Z,2017-11-25T05:00:00Z,,,,,
1005017,,,,,,,,,,
1004671,,,,,,,,,,
1018435,2017-06-10T04:00:00Z,2017-09-30T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1001518,2016-07-09T04:00:00Z,2016-09-17T04:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,
1006242,,,,,,,,,,
1007065,,,,,,,,,,
1002770,June to Oc,er,sun:8:00 am - 12:00 pm;,,,,,,,
1007266,,,,,,,,,,
1006645,,,,,,,,,,
1006273,2014-05-04T04:00:00Z,2014-11-23T05:00:00Z,Sun: 9:00 AM-1:00 PM;,,,,,,,
1003225,,,,,,,,,,
1010746,2016-05-27T04:00:00Z,2016-09-30T04:00:00Z,Fri: 9:00 AM-3:00 PM;,,,,,,,
1009918,2015-05-23T04:00:00Z,2015-10-31T04:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,
1007242,2014-05-24T04:00:00Z,2014-10-25T04:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,
1007250,2014-05-24T04:00:00Z,2014-10-25T04:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,
1009931,2014-11-22T05:00:00Z,2014-11-22T05:00:00Z,Sat: 10:00 AM-2:00 PM;,2014-12-20T05:00:00Z,2014-12-20T05:00:00Z,,,,,
1004538,2013-06-25T04:00:00Z,2013-10-08T04:00:00Z,Tue: 9:00 AM-1:00 PM;,,,,,,,
1005425,,,,,,,,,,
1006544,,,,,,,,,,
1010108,,,,,,,,,,
1002979,,,,,,,,,,
1005650,,,,,,,,,,
1000275,June to Oc,er,Tue:11:00 AM - 5:00 PM;,,,,,,,
1010870,2015-05-05T04:00:00Z,2015-10-27T04:00:00Z,Tue: 4:00 PM-6:30 PM;,,,,,,,
1003040,,,,,,,,,,
1009257,,,,,,,,,,
1010251,2016-06-08T04:00:00Z,2016-09-28T04:00:00Z,Wed: 3:30 PM-6:30 PM;,,,,,,,
1001762,2016-05-21T04:00:00Z,2016-10-01T04:00:00Z,Sat: 9:00 AM-2:00 PM;,,,,,,,
1000681,2013-06-02T04:00:00Z,2013-10-27T04:00:00Z,Sun: 9:00 AM-1:00 PM;,,,,,,,
1000747,,,,,,,,,,
1012089,2016-06-01T04:00:00Z,2016-10-29T04:00:00Z,Sat: 9:00 AM-1:30 PM;,,,,,,,
1003624,,,,,,,,,,
1000043,2013-05-04T04:00:00Z,2013-11-02T04:00:00Z,Sat: 9:00 AM-1:30 PM;,,,,,,,
1005734,2014-01-01T05:00:00Z,2014-12-31T05:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,
1006449,2014-06-10T04:00:00Z,2014-10-28T04:00:00Z,Tue: 9:00 AM-1:00 PM;,,,,,,,
1000935,May to Sep,ber,Thu:3:00 PM - 8:00 PM;,,,,,,,
1011577,,,,,,,,,,
1018166,,,Wed: 1:00 PM-6:00 PM;,,,,,,,
1009315,,,,,,,,,,
1008945,2016-02-01T05:00:00Z,2016-12-16T05:00:00Z,Fri: 2:30 PM-6:00 PM;,,,,,,,
1000576,2012-09-01T04:00:00Z,2012-10-31T04:00:00Z,Wed: 3:00 PM-6:00 PM;,,,,,,,
1017929,2017-06-18T04:00:00Z,2017-10-29T04:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,
1008703,,,,,,,,,,
1012207,2016-06-27T04:00:00Z,2016-08-29T04:00:00Z,Mon: 9:00 AM-1:00 PM;,,,,,,,
1001224,,,,,,,,,,
1001116,,,,,,,,,,
1002689,,,,,,,,,,
1000267,,,,,,,,,,
1005319,2015-06-01T04:00:00Z,2015-11-01T04:00:00Z,Wed: 3:00 PM-7:00 PM;,,,,,,,
1006945,,,,,,,,,,
1012037,2016-05-14T04:00:00Z,2016-11-26T05:00:00Z,Sat: 8:00 AM-2:00 PM;,,,,,,,
